Movie Title,Release Date,Release Year,Opening Weekend,Genre ID,Avg Expert Score
Museum Hours,June 28th,2012,,17,82.3333333333333333
Man Up,November 13th,2015,,4,70.6111111111111111
Fifty Dead Men Walking,August 21st,2009,,17,61.7500000000000000
Mulan,2020 (Canceled) by ,2020,,17,67.3846153846153846
Mudbound,November 17th,2017,,17,83.0227272727272727
33 Postcards,May 17th,2013,,17,36.8888888888888889
White Rabbit,September 21st,2018,,17,46.1428571428571429
White Reindeer,December 6th,2013,,17,69.5625000000000000
3 Needles,December 1st,2006,,17,52.4166666666666667
Mothering Sunday,March 25th,2021,,4,69.5000000000000000
Mothering Sunday,March 25th,2021,,17,69.5000000000000000
Manhattan Night,May 20th,2016,,17,49.3571428571428571
Most Beautiful Island,November 3rd,2017,,17,75.0909090909090909
Mosquita y Mari,August 3rd,2012,,17,68.7500000000000000
Cold War,November 8th,2012,,4,87.7111111111111111
Wild Card,January 30th,2015,,17,44.2105263157894737
Wild Horses,June 5th,2015,,17,49.2222222222222222
Manito,June 13th,2003,,17,73.7368421052631579
Morlang,December 12th,2003,,17,64.0000000000000000
"Christmas, Again",December 24th,2016,,17,78.1666666666666667
Festival of Lights,November 9th,2012,,17,39.0000000000000000
24 Exposures,January 24th,2014,,17,45.4000000000000000
Mank,November 13th,2020,,17,79.3076923076923077
William,April 12th,2019,,17,61.5714285714285714
Felt,June 26th,2015,,4,56.3000000000000000
Manny,January 23rd,2015,,17,38.5714285714285714
22-Jul,October 10th,2018,,17,68.7407407407407407
"Christmas, Again",December 24th,2016,,4,78.1666666666666667
Mapplethorpe,March 1st,2019,,17,49.3500000000000000
Monsoon,Fall 2020 (Canceled) by ,2019,,4,71.2857142857142857
Monsoon,Fall 2020 (Canceled) by ,2019,,17,71.2857142857142857
211,June 8th,2018,,17,27.6250000000000000
Marfa Girl,March 27th,2015,,17,45.5000000000000000
Cold War,November 8th,2012,,17,87.7111111111111111
Cold Turkey,November 15th,2013,,17,43.8000000000000000
Mohawk,March 2nd,2018,,4,68.6153846153846154
Faust,November 15th,2012,,17,67.5000000000000000
Mohawk,March 2nd,2018,,17,68.6153846153846154
Mogul Mowgli,September 3rd,2020,,17,72.9259259259259259
Womb,March 30th,2012,,17,51.0000000000000000
Womb,March 30th,2012,,4,51.0000000000000000
Marion Bridge,April 11th,2003,,17,72.3000000000000000
Faults,March 6th,2015,,17,70.5000000000000000
Miss Meadows,November 14th,2014,,17,47.7692307692307692
Miss Lovely,June 20th,2014,,17,55.0000000000000000
Fathers and Daughters,July 8th,2015,,17,37.1176470588235294
Fatherhood,April 16th,2021,,17,57.2777777777777778
1st Night,May 3rd,2013,,4,35.6250000000000000
Miss Juneteenth,June 19th,2020,,17,74.7037037037037037
Miss Julie,December 12th,2014,,17,59.6111111111111111
1985,October 26th,2018,,17,72.1000000000000000
Marlina the Murderer in Four Acts,June 22nd,2018,,17,79.3076923076923077
Father of Invention,October 14th,2011,,17,41.0000000000000000
Misconduct,February 5th,2016,,17,33.3000000000000000
Misbehaviour,September 25th,2020,,17,64.7333333333333333
Minyan,October 22nd,2021,,17,69.1818181818181818
Mine 9,April 12th,2019,,17,66.7777777777777778
Worth,July 21st,2021,,17,66.8800000000000000
Minari,December 11th,2020,,17,87.9795918367346939
Mimosas,April 14th,2016,,17,68.3333333333333333
Military Wives,May 22nd,2019,,17,58.3181818181818182
Year by the Sea,September 8th,2017,,17,47.5555555555555556
Year by the Sea,September 8th,2017,,4,47.5555555555555556
Year of the Fish,August 29th,2008,,4,56.3076923076923077
Yelling to the Sky,December,2012,,17,52.8750000000000000
Marriage Story,December 6th,2019,,17,90.8867924528301887
Exhibition,June 20th,2014,,17,73.5000000000000000
Marriage Story,December 6th,2019,,4,90.8867924528301887
"Yes, God, Yes",July 24th,2020,,17,71.8181818181818182
Claire Dolan,February 25th,2000,,17,60.7777777777777778
Cold in July,May 23rd,2014,,17,72.9666666666666667
13 Minutes,October 29th,2021,,17,61.7692307692307692
Claire in Motion,January 13th,2017,,17,58.2222222222222222
Martin Eden,October 16th,2019,,17,74.6363636363636364
Martin Eden,October 16th,2019,,4,74.6363636363636364
Martyrs,January 22nd,2016,,17,29.7692307692307692
Clementine,May 8th,2020,,17,58.9166666666666667
Merry Christmas,December 6th,2013,,4,72.3461538461538462
Merry Christmas,December 6th,2013,,17,72.3461538461538462
Memphis,September 5th,2014,,17,66.2941176470588235
Young Ones,October 17th,2014,,17,50.6153846153846154
Materna,August 6th,2021,,17,55.6250000000000000
May,February 7th,2003,,17,61.9444444444444444
Youth in Oregon,February 3rd,2017,,17,47.6000000000000000
1001 Grams,May 8th,2015,,17,67.0000000000000000
Clouds,September 8th,2000,,17,57.8571428571428571
May,February 7th,2003,,4,61.9444444444444444
Maya Dardel,October 27th,2017,,17,57.8750000000000000
Cocote,July 27th,2018,,17,73.4444444444444444
Family Weekend,March 29th,2013,,17,39.0000000000000000
Zaytoun,September 20th,2013,,17,45.8666666666666667
Zen Noir,September 15th,2006,,17,37.6250000000000000
Falling,February 5th,2020,,17,63.3750000000000000
Extraterrestrial,November 21st,2014,,17,62.6250000000000000
Medeas,March 13th,2015,,17,64.5714285714285714
Zerophilia,October 13th,2006,,4,43.8888888888888889
Zeroville,September 20th,2019,,17,35.8461538461538462
Zipper,August 28th,2015,,17,45.2727272727272727
Measure of a Man,May 11th,2018,,17,56.3333333333333333
Zoe,July 20th,2018,,4,44.5000000000000000
Meadowland,October 16th,2015,,17,69.0909090909090909
Dischord,February 28th,2003,,17,23.5714285714285714
CODA,August 13th,2021,,17,75.9777777777777778
The Escape,May 11th,2018,,17,74.4000000000000000
The Electrical Life of Louis Wain,October 22nd,2021,,17,64.9444444444444444
Ibiza,July 4th,2019,,4,60.2727272727272727
The Extraordinary Journey of the Fakir,June 21st,2018,,17,57.2500000000000000
"I, Daniel Blake",June 2nd,2016,,17,79.0000000000000000
I Will Follow You Into the Dark,October 11th,2013,,4,25.3333333333333333
Bamako,February 14th,2007,,17,81.5000000000000000
The Face of an Angel,April 24th,2015,,17,43.4117647058823529
I Will Follow You Into the Dark,October 11th,2013,,17,25.3333333333333333
I Was a Simple Man,November 19th,2021,,17,82.8888888888888889
The Falling,August 7th,2015,,17,71.8888888888888889
The Family,June 15th,2018,,17,46.1875000000000000
The Education of Charlie Banks,November 7th,2007,,17,54.1111111111111111
Ideal Home,June 29th,2018,,17,65.3000000000000000
Dirty Weekend,September 4th,2015,,17,45.5000000000000000
Barbara,September 8th,2017,,17,83.8636363636363636
I Trapped the Devil,April 26th,2019,,17,52.8571428571428571
The Duelist,December 2nd,2016,,17,57.3000000000000000
The Father,February 26th,2020,,17,86.3921568627450980
Balloon,December 29th,2017,,17,55.8888888888888889
Divines,September 2nd,2016,,17,73.6250000000000000
The Drowning,May 10th,2017,,17,46.2500000000000000
The Dirties,October 4th,2013,,17,66.1428571428571429
The Dig,January 14th,2021,,17,73.3142857142857143
Barracuda,October 6th,2017,,17,78.4285714285714286
The Final Master,June 3rd,2015,,17,73.8461538461538462
Barry,December 16th,2016,,17,72.3529411764705882
Il Futuro,September 6th,2013,,17,78.1111111111111111
The First Time,December 14th,2018,,17,54.1000000000000000
The First Time,December 14th,2018,,4,54.1000000000000000
The Desert of Forbidden Art,March 11th,2011,,17,74.4444444444444444
Barrymore,November 15th,2012,,17,60.8000000000000000
The Debut,March 16th,2001,,17,63.0714285714285714
The Deal,June 17th,2005,,17,49.5882352941176471
Basmati Blues,February 9th,2017,,4,34.3636363636363636
Baden Baden,November 25th,2016,,17,76.0000000000000000
The Forbidden Room,October 7th,2015,,17,84.5882352941176471
The Forbidden Room,October 7th,2015,,4,84.5882352941176471
The Forger,April 24th,2015,,17,37.0625000000000000
I Kill Giants,March 23rd,2018,,17,73.5000000000000000
The Daughter,July 1st,2016,,17,62.6666666666666667
Dog Eat Dog,November 4th,2016,,17,53.7894736842105263
Bad Turn Worse,November 14th,2014,,17,63.4117647058823529
The Free World,September 23rd,2016,,17,50.0000000000000000
Imperium,August 19th,2016,,17,69.7058823529411765
Battlefield America,June 1st,2012,,17,36.6666666666666667
The Curse of Downers Grove,August 21st,2015,,17,36.4285714285714286
The Fundamentals of Caring,June 24th,2016,,17,58.0909090909090909
In a Relationship,November 9th,2018,,17,52.8000000000000000
The Gambler,December 10th,2014,,17,58.3000000000000000
The Cuban,July 31st,2020,,17,61.0000000000000000
The Garden Left Behind,August 28th,2020,,17,62.5000000000000000
The Courier,November 22nd,2019,,17,68.3783783783783784
The Giant Mechanical Man,April 27th,2012,,17,51.2500000000000000
The Giant Mechanical Man,April 27th,2012,,4,51.2500000000000000
Bad Education,March 18th,2005,,17,79.0344827586206897
I Believe in Unicorns,May 29th,2015,,17,70.5555555555555556
Beans,March 30th,2021,,17,75.8461538461538462
I Am Woman,September 11th,2020,,4,59.8750000000000000
Beast,October 7th,2016,,17,74.7586206896551724
Beast Beast,April 16th,2021,,17,58.0909090909090909
I Am Woman,September 11th,2020,,17,59.8750000000000000
I Am Michael,January 27th,2017,,17,59.8947368421052632
Backtrack,March 11th,2016,,17,45.2000000000000000
In Darkness,May 25th,2018,,17,74.2222222222222222
In Dubious Battle,February 17th,2017,,17,47.6666666666666667
I Am I,June 13th,2014,,17,47.8750000000000000
Backstage,March 9th,2018,,17,62.5454545454545455
Backcountry,March 20th,2015,,17,65.2307692307692308
Beats,June 26th,2019,,17,76.0000000000000000
The Color of Time,December 12th,2014,,4,38.5833333333333333
The Color of Time,December 12th,2014,,17,38.5833333333333333
Back Roads,December 7th,2018,,17,44.7142857142857143
The Cobbler,March 13th,2015,,17,31.2727272727272727
The Great Alaskan Race,October 25th,2019,,17,42.1428571428571429
The Clovehitch Killer,November 16th,2018,,17,64.6363636363636364
The Great Gilly Hopkins,October 7th,2016,,17,51.8888888888888889
Becks,February 9th,2018,,17,64.7142857142857143
Becks,February 9th,2018,,4,64.7142857142857143
Aviva,June 12th,2020,,4,65.0000000000000000
Hunter Gatherer,November 16th,2016,,17,71.3750000000000000
Dirty God,April 26th,2019,,17,76.2000000000000000
The Childhood of a Leader,July 22nd,2016,,17,71.1000000000000000
Aviva,June 12th,2020,,17,65.0000000000000000
Dirty,July 12th,2016,,17,40.6000000000000000
The Cake Eaters,March 9th,2009,,4,63.5000000000000000
The Cake Eaters,March 9th,2009,,17,63.5000000000000000
The Grief of Others,November 2nd,2018,,17,78.7500000000000000
Howl,October 9th,2015,,17,65.9583333333333333
The Guernsey Literary and Potato Peel Pie Society,April 13th,2018,,17,65.3000000000000000
The Guernsey Literary and Potato Peel Pie Society,April 13th,2018,,4,65.3000000000000000
The Guilty,September 24th,2021,,17,65.5714285714285714
The Broken Tower,April 17th,2012,,17,52.5000000000000000
The Happy Prince,October 10th,2018,,17,66.0384615384615385
Before You Know It,May 26th,2014,,17,64.0000000000000000
The Harder They Fall,October 22nd,2021,,17,71.7560975609756098
Dinosaur 13,August 15th,2014,,17,67.6296296296296296
Domain,September 28th,2018,,17,68.7777777777777778
The Boys in the Band,September 30th,2020,,17,71.3043478260869565
The Boy Who Harnessed the Wind,March 1st,2019,,17,69.8095238095238095
The Haunting of Sharon Tate,April 5th,2019,,17,19.3000000000000000
The Heart Machine,October 24th,2014,,17,73.3333333333333333
How He Fell in Love,July 8th,2016,,4,57.8000000000000000
How He Fell in Love,July 8th,2016,,17,57.8000000000000000
The Highwaymen,March 29th,2019,,17,60.0357142857142857
Incendies,September 17th,2010,,17,79.4047619047619048
Don Peyote,May 16th,2014,,17,20.2500000000000000
Hours,December 13th,2013,,17,57.2500000000000000
The Holy Land,July 11th,2003,,17,59.1904761904761905
Hounds of Love,May 12th,2017,,17,74.8333333333333333
The Blazing World,October 15th,2021,,4,40.8888888888888889
August Evening,September 5th,2008,,17,69.9090909090909091
The Black Tulip,October 26th,2012,,17,45.3750000000000000
The Black Balloon,December 5th,2008,,17,69.5833333333333333
The House of Tomorrow,April 27th,2018,,17,62.8461538461538462
The Human Resources Manager,March 4th,2011,,17,63.1250000000000000
The Humans,November 24th,2021,,17,78.8684210526315789
The Humbling,January 23rd,2015,,17,60.7600000000000000
Being the Ricardos,December 10th,2021,,17,62.2352941176470588
Atlantis,January 22nd,2021,,17,84.2000000000000000
The Benefactor,January 15th,2015,,17,44.9473684210526316
The Ice Road,June 25th,2021,,17,47.4166666666666667
Inherit the Viper,January 10th,2020,,17,43.3750000000000000
Difret,October 16th,2015,,17,64.3636363636363636
The Banker,March 6th,2020,,17,61.0000000000000000
Hooligan Sparrow,July 22nd,2016,,17,79.6923076923076923
The Bank,September 6th,2002,,17,59.0666666666666667
Honeyglue,June 3rd,2016,,4,31.2500000000000000
Honeyglue,June 3rd,2016,,17,31.2500000000000000
Donbass,April 8th,2018,,17,79.0000000000000000
The Importance of Being Earnest,October 12th,2018,,17,63.1000000000000000
The Importance of Being Earnest,October 12th,2018,,4,63.1000000000000000
The Banishing,April 29th,2021,,17,54.3333333333333333
The Ballad of Genesis and Lady Jaye,March 8th,2012,,4,69.9090909090909091
Astronaut,July 26th,2019,,17,56.3000000000000000
The Infiltrators,May 1st,2020,,17,73.6923076923076923
The Ballad of Buster Scruggs,November 8th,2018,,4,79.1875000000000000
The Ballad of Buster Scruggs,November 8th,2018,,17,79.1875000000000000
Honest Thief,October 9th,2020,,4,46.7619047619047619
Interview with the Assassin,November 15th,2002,,17,62.5652173913043478
Intimate Stories,February 25th,2005,,17,78.3846153846153846
Honest Thief,October 9th,2020,,17,46.7619047619047619
The Aryan Couple,November 18th,2005,,17,37.9230769230769231
Below Her Mouth,April 28th,2017,,17,49.7777777777777778
The Angriest Man in Brooklyn,May 23rd,2014,,17,27.1538461538461538
The Anarchist Cookbook,July 18th,2003,,4,41.2500000000000000
The Irishman,November 1st,2019,,17,91.8909090909090909
The Anarchist Cookbook,July 18th,2003,,17,41.2500000000000000
Into the Ashes,July 19th,2019,,17,52.1428571428571429
Below Her Mouth,April 28th,2017,,4,49.7777777777777778
Beneath the Harvest Sky,April 25th,2014,,17,65.7272727272727273
The Aeronauts,December 6th,2019,,4,61.8378378378378378
The Jeffrey Dahmer Files,February 15th,2013,,17,64.1000000000000000
The Jesus Rolls,February 28th,2019,,17,49.3076923076923077
The Jesus Rolls,February 28th,2019,,4,49.3076923076923077
Asia,June 11th,2020,,17,76.1428571428571429
The Aeronauts,December 6th,2019,,17,61.8378378378378378
The Judge,April 13th,2018,,17,53.7692307692307692
Hold the Dark,September 28th,2018,,17,64.0384615384615385
Benjamin,March 15th,2019,,17,71.6666666666666667
Benjamin,March 15th,2019,,4,71.6666666666666667
Benji,December 28th,2018,,17,58.0000000000000000
Berlin Syndrome,May 5th,2017,,17,70.4117647058823529
"Berlin, I Love You",February 8th,2019,,17,38.8888888888888889
Hit by Lightning,October 31st,2014,,4,35.3750000000000000
The Kindergarten Teacher,October 12th,2018,,17,66.8333333333333333
The Kindness of Strangers,December 6th,2019,,17,38.2727272727272727
Himizu,March 14th,2013,,17,67.5555555555555556
Diana,November 1st,2013,,4,37.9285714285714286
"Berlin, I Love You",February 8th,2019,,4,38.8888888888888889
Ip Man,October 1st,2009,,17,62.2222222222222222
The Lady,April 11th,2012,,17,47.8095238095238095
Hillbilly Elegy,November 24th,2020,,17,43.0697674418604651
Bernard and Huey,June 8th,2018,,17,60.4285714285714286
Test Pattern,February 19th,2021,,17,81.5000000000000000
Test,June 6th,2014,,17,68.8571428571428571
Irene in Time,June 19th,2009,,17,40.7272727272727273
Terraferma,April 19th,2012,,17,60.4444444444444444
Terminal,May 11th,2018,,17,34.6500000000000000
The Last Face,July 28th,2017,,17,21.3333333333333333
Best Sellers,September 17th,2021,,17,58.6363636363636364
Archipelago,June 27th,2014,,17,76.6666666666666667
Ten Canoes,May 25th,2006,,17,82.1000000000000000
Irene in Time,June 19th,2009,,4,40.7272727272727273
Tell Me Who I Am,October 18th,2019,,17,72.2727272727272727
Tel Aviv on Fire,July 26th,2019,,4,69.8125000000000000
Tel Aviv on Fire,July 26th,2019,,17,69.8125000000000000
Diana,November 1st,2013,,17,37.9285714285714286
The Last Ride,April 21st,2016,,17,50.0000000000000000
The Last Rites of Joe May,November 4th,2011,,17,65.8461538461538462
Irresistible,June 26th,2020,,17,52.1224489795918367
Ithaca,September 9th,2016,,17,38.1111111111111111
Tallulah,July 29th,2016,,4,65.8947368421052632
